study,dataset,model,corruption,reference,method,metric,paired_seeds,reference_mean,method_mean,mean_paired_difference,paired_difference_std,ci95_low,ci95_high,method_greater_count,raw_p,family,correction_scope,holm_p_scope,holm_p_family_wide,holm_p_all_378,included_in_replacement_registry,analysis_status
shared_downstream_repair_20260908,fashion,standard,colored_gaussian,kaiming,kmeans,normalised_accuracy_auc,5,56.53872191905975,54.9093336198065,-1.6293882992532516,1.8106232456326805,-3.877573997666202,0.6187973991596989,1,0.11450502071568704,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=normalised_accuracy_auc,1.0,1.0,1.0,True,"exploratory_repair; inherited retrospective scope, not preregistered"
shared_downstream_repair_20260908,fashion,standard,colored_gaussian,kaiming,kmeans,mean_accuracy_drop,5,13.291165232658386,16.782333751519523,3.491168518861135,2.3507266013541233,0.5723559283398281,6.409981109382442,5,0.029354290837606344,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=mean_accuracy_drop,0.8219201434529776,,,False,"exploratory_repair; inherited retrospective scope, not preregistered"
shared_downstream_repair_20260908,fashion,standard,colored_gaussian,kaiming,kmeans,mean_retention,5,0.8066482623486243,0.7610684978010194,-0.0455797645476048,0.03221861613146242,-0.08558446026998871,-0.00557506882522088,0,0.034073648526647085,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=mean_retention,0.9540621587461184,1.0,1.0,True,"exploratory_repair; inherited retrospective scope, not preregistered"
shared_downstream_repair_20260908,fashion,standard,colored_gaussian,kaiming,kmeans,mean_consistency,5,0.7124450047810872,0.6802633345127105,-0.032181670268376684,0.035537900828255094,-0.07630780229855677,0.011944461761803395,1,0.11286712548442707,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=mean_consistency,1.0,,,False,"exploratory_repair; inherited retrospective scope, not preregistered"
shared_downstream_repair_20260908,fashion,standard,colored_gaussian,kaiming,kmeans,worst_accuracy,5,39.25999999046326,31.851999958356224,-7.408000032107035,3.039894780889931,-11.182527939865581,-3.6334721243484878,0,0.005509644101354092,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=worst_accuracy,0.17079896714197684,,,False,"exploratory_repair; inherited retrospective scope, not preregistered"
shared_downstream_repair_20260908,fashion,standard,colored_gaussian,kaiming,di_wmf,normalised_accuracy_auc,5,56.53872191905975,55.788500275876785,-0.7502216431829651,1.8429035187091747,-3.038488594527184,1.538045308161254,2,0.4141695396369792,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=normalised_accuracy_auc,1.0,1.0,1.0,True,"exploratory_repair; inherited retrospective scope, not preregistered"
shared_downstream_repair_20260908,fashion,standard,colored_gaussian,kaiming,di_wmf,mean_accuracy_drop,5,13.291165232658386,15.843166808287302,2.552001575628917,2.504388287917867,-0.5576071990018612,5.6616103502596955,4,0.08491949184357657,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=mean_accuracy_drop,1.0,,,False,"exploratory_repair; inherited retrospective scope, not preregistered"
shared_downstream_repair_20260908,fashion,standard,colored_gaussian,kaiming,di_wmf,mean_retention,5,0.8066482623486243,0.7741925054457451,-0.03245575690287905,0.03436191405284408,-0.07512170849166754,0.010210194685909432,1,0.10225656344205993,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=mean_retention,1.0,1.0,1.0,True,"exploratory_repair; inherited retrospective scope, not preregistered"
shared_downstream_repair_20260908,fashion,standard,colored_gaussian,kaiming,di_wmf,mean_consistency,5,0.7124450047810872,0.68818167001009,-0.024263334770997336,0.03311183486568509,-0.06537710803818668,0.01685043849619201,1,0.1766554329960602,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=mean_consistency,1.0,,,False,"exploratory_repair; inherited retrospective scope, not preregistered"
shared_downstream_repair_20260908,fashion,standard,colored_gaussian,kaiming,di_wmf,worst_accuracy,5,39.25999999046326,33.574666778246566,-5.685333212216696,3.28469788571396,-9.763824321883742,-1.60684210254965,0,0.017988777804448415,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=worst_accuracy,0.39575311169786515,,,False,"exploratory_repair; inherited retrospective scope, not preregistered"
shared_downstream_repair_20260908,fashion,standard,colored_gaussian,kaiming,lowrank_wmf,normalised_accuracy_auc,5,56.53872191905975,57.07161095407274,0.5328890350129882,2.2250806042159663,-2.229913444343456,3.295691514369432,2,0.6206786117773418,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=normalised_accuracy_auc,1.0,1.0,1.0,True,"exploratory_repair; inherited retrospective scope, not preregistered"
shared_downstream_repair_20260908,fashion,standard,colored_gaussian,kaiming,lowrank_wmf,mean_accuracy_drop,5,13.291165232658386,16.107332756121952,2.8161675234635677,2.7073635196493684,-0.545468288935282,6.177803335862418,4,0.08061067266986197,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=mean_accuracy_drop,1.0,,,False,"exploratory_repair; inherited retrospective scope, not preregistered"
shared_downstream_repair_20260908,fashion,standard,colored_gaussian,kaiming,lowrank_wmf,mean_retention,5,0.8066482623486243,0.7751943796915572,-0.031453882657066966,0.036865439364273195,-0.07722837149364886,0.014320606179514923,1,0.12906818637909742,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=mean_retention,1.0,1.0,1.0,True,"exploratory_repair; inherited retrospective scope, not preregistered"
shared_downstream_repair_20260908,fashion,standard,colored_gaussian,kaiming,lowrank_wmf,mean_consistency,5,0.7124450047810872,0.6920816689729692,-0.020363335808118155,0.04135901254091265,-0.07171733268142738,0.030990661065191067,1,0.33271959910153676,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=mean_consistency,1.0,,,False,"exploratory_repair; inherited retrospective scope, not preregistered"
shared_downstream_repair_20260908,fashion,standard,colored_gaussian,kaiming,lowrank_wmf,worst_accuracy,5,39.25999999046326,34.345332980155945,-4.914667010307313,4.098265289011886,-10.003335474761517,0.1740014541468904,1,0.05514213432581968,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=worst_accuracy,0.925297215944024,,,False,"exploratory_repair; inherited retrospective scope, not preregistered"
shared_downstream_repair_20260908,fashion,standard,contrast,kaiming,random_stem,normalised_accuracy_auc,5,68.13455578353668,68.22088880671394,0.0863330231772494,1.2019496862090524,-1.4060846298408423,1.5787506761953412,1,0.8801846537313883,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=normalised_accuracy_auc,1.0,1.0,1.0,True,"exploratory_repair; inherited retrospective scope, not preregistered"
shared_downstream_repair_20260908,fashion,standard,contrast,kaiming,random_stem,mean_accuracy_drop,5,0.6486646334330242,1.0068331162134805,0.35816848278045654,0.3552900059201638,-0.08298232649221304,0.7993192920531261,4,0.0872400750461546,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=mean_accuracy_drop,1.0,,,False,"exploratory_repair; inherited retrospective scope, not preregistered"
shared_downstream_repair_20260908,fashion,standard,contrast,kaiming,random_stem,mean_retention,5,0.9905676859195095,0.9854719639869968,-0.005095721932512798,0.005222458524385576,-0.011580260664354722,0.0013888167993291265,1,0.09455368251370909,first_layer_corruption,first_layer_corruption|dataset=fashion|metric=mean_retention,1.0,1.0,1.0,True,"exploratory_repair; inherited retrospective scope, not preregistered"
